dbo:Place;;;what is the currency of <A>;select ?x where { <A> <http://dbpedia.org/ontology/currency> ?x };select ?a where { ?a <http://dbpedia.org/ontology/currency> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the currency code of <A>;select ?x where { <A> <http://dbpedia.org/ontology/currencyCode> ?x };select ?a where { ?a <http://dbpedia.org/ontology/currencyCode> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the current status of <A>;select ?x where { <A> <http://dbpedia.org/ontology/currentStatus> ?x };select ?a where { ?a <http://dbpedia.org/ontology/currentStatus> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the date of <A>;select ?x where { <A> <http://dbpedia.org/ontology/date> ?x };select ?a where { ?a <http://dbpedia.org/ontology/date> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the date of abandonment of <A>;select ?x where { <A> <http://dbpedia.org/ontology/dateOfAbandonment> ?x };select ?a where { ?a <http://dbpedia.org/ontology/dateOfAbandonment> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the delivery date of <A>;select ?x where { <A> <http://dbpedia.org/ontology/deliveryDate> ?x };select ?a where { ?a <http://dbpedia.org/ontology/deliveryDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the demonym of <A>;select ?x where { <A> <http://dbpedia.org/ontology/demonym> ?x };select ?a where { ?a <http://dbpedia.org/ontology/demonym> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the density of <A>;select ?x where { <A> <http://dbpedia.org/ontology/density> ?x };select ?a where { ?a <http://dbpedia.org/ontology/density> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the depiction description of <A>;select ?x where { <A> <http://dbpedia.org/ontology/depictionDescription> ?x };select ?a where { ?a <http://dbpedia.org/ontology/depictionDescription> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the depth of <A>;select ?x where { <A> <http://dbpedia.org/ontology/depth> ?x };select ?a where { ?a <http://dbpedia.org/ontology/depth> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the deputy of <A>;select ?x where { <A> <http://dbpedia.org/ontology/deputy> ?x };select ?a where { ?a <http://dbpedia.org/ontology/deputy> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the description of <A>;select ?x where { <A> <http://dbpedia.org/ontology/description> ?x };select ?a where { ?a <http://dbpedia.org/ontology/description> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the designer company of <A>;select ?x where { <A> <http://dbpedia.org/ontology/designCompany> ?x };select ?a where { ?a <http://dbpedia.org/ontology/designCompany> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the designer of <A>;select ?x where { <A> <http://dbpedia.org/ontology/designer> ?x };select ?a where { ?a <http://dbpedia.org/ontology/designer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the destruction date of <A>;select ?x where { <A> <http://dbpedia.org/ontology/destructionDate> ?x };select ?a where { ?a <http://dbpedia.org/ontology/destructionDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the developer of <A>;select ?x where { <A> <http://dbpedia.org/ontology/developer> ?x };select ?a where { ?a <http://dbpedia.org/ontology/developer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the diameter of <A>;select ?x where { <A> <http://dbpedia.org/ontology/diameter> ?x };select ?a where { ?a <http://dbpedia.org/ontology/diameter> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the diocese of <A>;select ?x where { <A> <http://dbpedia.org/ontology/diocese> ?x };select ?a where { ?a <http://dbpedia.org/ontology/diocese> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the discoverer of <A>;select ?x where { <A> <http://dbpedia.org/ontology/discoverer> ?x };select ?a where { ?a <http://dbpedia.org/ontology/discoverer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the disease of <A>;select ?x where { <A> <http://dbpedia.org/ontology/disease> ?x };select ?a where { ?a <http://dbpedia.org/ontology/disease> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the distance of <A>;select ?x where { <A> <http://dbpedia.org/ontology/distance> ?x };select ?a where { ?a <http://dbpedia.org/ontology/distance> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the distributor of <A>;select ?x where { <A> <http://dbpedia.org/ontology/distributor> ?x };select ?a where { ?a <http://dbpedia.org/ontology/distributor> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the district of <A>;select ?x where { <A> <http://dbpedia.org/ontology/district> ?x };select ?a where { ?a <http://dbpedia.org/ontology/district> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the division of <A>;select ?x where { <A> <http://dbpedia.org/ontology/division> ?x };select ?a where { ?a <http://dbpedia.org/ontology/division> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the draft of <A>;select ?x where { <A> <http://dbpedia.org/ontology/draft> ?x };select ?a where { ?a <http://dbpedia.org/ontology/draft> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the draft year of <A>;select ?x where { <A> <http://dbpedia.org/ontology/draftYear> ?x };select ?a where { ?a <http://dbpedia.org/ontology/draftYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the drugbank of <A>;select ?x where { <A> <http://dbpedia.org/ontology/drugbank> ?x };select ?a where { ?a <http://dbpedia.org/ontology/drugbank> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the duration of <A>;select ?x where { <A> <http://dbpedia.org/ontology/duration> ?x };select ?a where { ?a <http://dbpedia.org/ontology/duration> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the editor of <A>;select ?x where { <A> <http://dbpedia.org/ontology/editor> ?x };select ?a where { ?a <http://dbpedia.org/ontology/editor> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the election majority of <A>;select ?x where { <A> <http://dbpedia.org/ontology/electionMajority> ?x };select ?a where { ?a <http://dbpedia.org/ontology/electionMajority> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the elevation of <A>;select ?x where { <A> <http://dbpedia.org/ontology/elevation> ?x };select ?a where { ?a <http://dbpedia.org/ontology/elevation> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the engineer of <A>;select ?x where { <A> <http://dbpedia.org/ontology/engineer> ?x };select ?a where { ?a <http://dbpedia.org/ontology/engineer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the era of <A>;select ?x where { <A> <http://dbpedia.org/ontology/era> ?x };select ?a where { ?a <http://dbpedia.org/ontology/era> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the ethnic groups in year of <A>;select ?x where { <A> <http://dbpedia.org/ontology/ethnicGroupsInYear> ?x };select ?a where { ?a <http://dbpedia.org/ontology/ethnicGroupsInYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the event of <A>;select ?x where { <A> <http://dbpedia.org/ontology/event> ?x };select ?a where { ?a <http://dbpedia.org/ontology/event> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the executive producer of <A>;select ?x where { <A> <http://dbpedia.org/ontology/executiveProducer> ?x };select ?a where { ?a <http://dbpedia.org/ontology/executiveProducer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the failed launches of <A>;select ?x where { <A> <http://dbpedia.org/ontology/failedLaunches> ?x };select ?a where { ?a <http://dbpedia.org/ontology/failedLaunches> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the fda unii code of <A>;select ?x where { <A> <http://dbpedia.org/ontology/fdaUniiCode> ?x };select ?a where { ?a <http://dbpedia.org/ontology/fdaUniiCode> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;"""what is the """"feast day of <A>""";select ?x where { <A> <xsd:date> ?x };select ?a where { ?a <xsd:date> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the firstleader of <A>;select ?x where { <A> <http://dbpedia.org/ontology/firstLeader> ?x };select ?a where { ?a <http://dbpedia.org/ontology/firstLeader> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the firstpopularvote of <A>;select ?x where { <A> <http://dbpedia.org/ontology/firstPopularVote> ?x };select ?a where { ?a <http://dbpedia.org/ontology/firstPopularVote> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the flooding date of <A>;select ?x where { <A> <http://dbpedia.org/ontology/floodingDate> ?x };select ?a where { ?a <http://dbpedia.org/ontology/floodingDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the focus of <A>;select ?x where { <A> <http://dbpedia.org/ontology/focus> ?x };select ?a where { ?a <http://dbpedia.org/ontology/focus> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the format of <A>;select ?x where { <A> <http://dbpedia.org/ontology/format> ?x };select ?a where { ?a <http://dbpedia.org/ontology/format> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the former name of <A>;select ?x where { <A> <http://dbpedia.org/ontology/formerName> ?x };select ?a where { ?a <http://dbpedia.org/ontology/formerName> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the founded by of <A>;select ?x where { <A> <http://dbpedia.org/ontology/foundedBy> ?x };select ?a where { ?a <http://dbpedia.org/ontology/foundedBy> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the founder of <A>;select ?x where { <A> <http://dbpedia.org/ontology/founder> ?x };select ?a where { ?a <http://dbpedia.org/ontology/founder> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the founding date of <A>;select ?x where { <A> <http://dbpedia.org/ontology/foundingDate> ?x };select ?a where { ?a <http://dbpedia.org/ontology/foundingDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the founding year of <A>;select ?x where { <A> <http://dbpedia.org/ontology/foundingYear> ?x };select ?a where { ?a <http://dbpedia.org/ontology/foundingYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the frequency of <A>;select ?x where { <A> <http://dbpedia.org/ontology/frequency> ?x };select ?a where { ?a <http://dbpedia.org/ontology/frequency> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the fuel type of <A>;select ?x where { <A> <http://dbpedia.org/ontology/fuelType> ?x };select ?a where { ?a <http://dbpedia.org/ontology/fuelType> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the gender of <A>;select ?x where { <A> <http://dbpedia.org/ontology/gender> ?x };select ?a where { ?a <http://dbpedia.org/ontology/gender> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the genre of <A>;select ?x where { <A> <http://dbpedia.org/ontology/genre> ?x };select ?a where { ?a <http://dbpedia.org/ontology/genre> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the governing body of <A>;select ?x where { <A> <http://dbpedia.org/ontology/governingBody> ?x };select ?a where { ?a <http://dbpedia.org/ontology/governingBody> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the government type of <A>;select ?x where { <A> <http://dbpedia.org/ontology/governmentType> ?x };select ?a where { ?a <http://dbpedia.org/ontology/governmentType> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the governor of <A>;select ?x where { <A> <http://dbpedia.org/ontology/governor> ?x };select ?a where { ?a <http://dbpedia.org/ontology/governor> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the governor general of <A>;select ?x where { <A> <http://dbpedia.org/ontology/governorGeneral> ?x };select ?a where { ?a <http://dbpedia.org/ontology/governorGeneral> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the name in ancient greek of <A>;select ?x where { <A> <http://dbpedia.org/ontology/greekName> ?x };select ?a where { ?a <http://dbpedia.org/ontology/greekName> [] . ?a a <http://dbpedia.org/ontology/Place> }
